household_unique_key,county_code,county_name,HFVS,HFVS_tier,d1_score,d2_score,d3_score,d4_score,d5_score,housing_cost_burden,is_urban_household,is_female_headed_hh,dwelling_tenure_type_code,hcb_predicted_hurdle,in_test_split,rho_sbm_bc,rho_sbm_ci_low,rho_sbm_ci_high,theta_ccr,theta_bcc,scale_efficiency,policy_quadrant,cap_index,umax_units,units_A,binding_A,units_B,binding_B,units_C,capacity_uplift_flag,active_A,active_B,active_C,cost_A_ksh,cost_B_ksh,cost_C_ksh,mean_hfvs,mean_hcb,allocation_pct,priority_score,vulnerable_population_2026,pop_2026_est
94-57-87-00,27.0,Uasin Gishu,0.21909832341245242,High,1.6727844348456111,0.5377052373728798,-1.372431918990174,-0.736405540002945,-0.6405891063267427,0.05,1.0,0.0,2.0,0.05,False,1.0,0.006035390150363782,0.17550482702865838,0.82699504,0.87678648,0.9432114418552622,"Expand (High Vuln, High Eff)",0.47553191489361696,209,209.0,Capacity,100.0,National quota,314.0,True,True,True,True,687921276.5957447,329148936.1702128,1033527659.5744681,0.0764234975594234,0.0959809706257982,3.4829809051074045,0.8252120347428098,965246.9099741188,1362022
94-58-14-78,34.0,Kajiado,-0.5151427980812024,Low,-1.2119180446500124,0.20346812709641843,-1.372431918990174,-0.7820343836171635,0.22730105843372253,0.008888888888888889,1.0,0.0,1.0,0.008888888888888889,False,0.2118797889727684,0.007421780861293272,0.3129888550920161,0.70573811,0.77257074,0.913493190280543,"Improve (Low Vuln, Low Eff)",0.6574468085106382,340,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149236.1702128,0.0,-0.23318457786055014,0.07306569343065694,0.0,0.23996652506944,338607.8255842598,1308925
94-59-10-66,46.0,Nyamira,-0.21629468393472245,Moderate,-1.2119180446500124,0.20346812709641843,-0.39568912579723997,-0.12249018955709441,0.7765685325697983,0.008888888888888889,0.0,0.0,1.0,0.008888888888888889,False,0.34650287995774187,0.013579799902952591,0.3167674515482774,0.55086903,0.78114229,0.7052095847992047,"Priority (High Vuln, Low Eff)",0.35744680851063826,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.026825598454177854,0.11871162120592645,0.0,0.47377342135900125,396114.71756229625,709094
94-59-82-53,33.0,Narok,-0.06580995197088294,Moderate,-1.2119180446500124,0.20346812709641843,-0.39568912579723997,0.6540297672230628,0.8907020336889824,0.0,0.0,0.0,1.0,0.00013129679052966854,True,0.870363442164275,0.005218322684626933,0.13812013991966862,0.75816635,0.78985969,0.9598747215470637,"Priority (High Vuln, Low Eff)",0.33723404255319145,200,200.0,Capacity,100.0,National quota,232.0,True,True,True,True,658298622.3404256,329149311.1702128,763626401.9148936,-0.0021165006739281636,0.05424075620505683,3.3329998787311763,0.7048656948812442,806069.7236506658,1355801
94-60-27-64,19.0,Nyeri,0.4173090707758062,High,1.6727844348456111,-0.7992432037329633,2.2089583227172507,0.8357155263414966,-1.4062346763346047,0.0,1.0,1.0,2.0,0.0,False,1.0,0.006785678224538476,0.40620369491175456,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.5074468085106383,229,229.0,Capacity,100.0,National quota,344.0,True,True,True,True,753751922.5797873,329149311.1702128,1132273630.4255319,0.032624589998090835,0.06195384280593958,3.8162848611471962,0.7870167181403842,573388.4889280677,888936
94-60-50-82,27.0,Uasin Gishu,-0.2083612757305443,Moderate,-0.2503505514848045,0.20346812709641843,-0.6398748240954736,-0.6202593926212973,-0.2601441025961276,0.006666666666666667,0.0,0.0,1.0,0.006085751625887232,True,1.0,0.006035390150363782,0.17550482702865838,0.82699504,0.87678648,0.9432114418552622,"Expand (High Vuln, High Eff)",0.47553191489361696,209,209.0,Capacity,100.0,National quota,314.0,True,True,True,True,687921276.5957447,329148936.1702128,1033527659.5744681,0.0764234975594234,0.0959809706257982,3.4829809051074045,0.8252120347428098,965246.9099741188,1362022
94-60-70-04,17.0,Makueni,0.22977820188557999,High,0.7112169416804034,0.5377052373728798,-0.15150342749900653,-0.4501882482410281,-0.30532194678913793,0.01,0.0,1.0,2.0,0.01,False,0.6229109967880454,0.004668384120763713,0.15427543310953531,0.7143994,0.74544896,0.9583478391330775,"Priority (High Vuln, Low Eff)",0.4095744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329174046.1702128,0.0,0.11169202898476119,0.07597218147242597,0.0,0.705132591372831,878866.0629803954,1156483
94-60-79-67,31.0,Laikipia,-0.08709894427736825,Moderate,-0.7311342980674084,-1.1334803140094243,1.6391916933547055,1.9266596963905416,-0.700033638159651,1.0,1.0,0.0,1.0,1.0,False,0.9626750889083914,0.0004706662278744238,0.11292186605075635,0.73581589,0.74495683,0.9877295708531191,"Expand (High Vuln, High Eff)",0.6457446808510638,261,261.0,Capacity,100.0,National quota,0.0,True,True,True,False,859079702.1542554,329149311.1702128,0.0,0.1155324308505058,0.10054860366849132,4.349564841744185,0.8443874285968377,464831.5134460619,607203
94-61-23-65,32.0,Nakuru,-0.09780141074546672,Moderate,-0.2503505514848045,0.5377052373728798,-0.07010819473292876,-0.7272797712801009,-0.8783672336583764,0.04,1.0,0.0,2.0,0.04,False,0.995519358727289,0.006301654491686836,0.11917647759172383,0.78532023,0.84587045,0.9284166742082075,"Expand (High Vuln, High Eff)",0.5563829787234041,265,265.0,Capacity,265.0,Capacity,398.0,True,True,True,True,872244680.8510638,872244680.8510638,1310012765.9574468,0.03686429971357667,0.06127018140589569,4.416219807911302,0.7889217450888757,1648690.0193956536,2531811
94-61-28-48,44.0,Migori,-0.16221618742934407,Moderate,0.23043319509779941,-1.1334803140094243,-0.884060522393707,0.7734943759584715,1.5755030404040884,0.03111111111111111,1.0,0.0,1.0,0.03111111111111111,False,1.0,0.0034135908612093883,0.07209281474034286,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.524468085106383,202,202.0,Capacity,100.0,National quota,303.0,True,True,True,True,664965660.7638298,329190921.1702128,997448491.1457448,0.07517413918684547,0.06657843948166528,3.366755438142344,0.8241225181030698,924078.8493138319,1307281
94-63-81-87,16.0,Machakos,-0.45272231636869564,Moderate,-1.2119180446500124,-1.1334803140094243,-0.39568912579723997,1.823787394423939,-0.3837887288085773,0.044444444444444446,0.0,0.0,1.0,0.044444444444444446,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
94-64-48-99,37.0,Kakamega,-0.9214823650948393,Low,-1.2119180446500124,-1.1334803140094243,-1.1282462206919404,-0.49581709185524653,0.03470077529509882,0.1,1.0,0.0,1.0,0.07947172164370885,True,0.8332030708190785,0.0013105003517994156,0.4324421247805948,0.82327794,0.83984122,0.9802780816116645,"Priority (High Vuln, Low Eff)",0.5101063829787233,232,232.0,Capacity,232.0,Capacity,348.0,True,True,True,True,764939231.9148936,764939231.9148936,1147408847.8723404,0.12641085968844284,0.09338363425925926,3.8729267853314995,0.8020852224760988,1708654.0673435766,2186825
94-64-66-42,2.0,Kwale,0.7601809170501185,Critical,0.7112169416804034,0.5377052373728798,0.6624489001617715,1.7109597083960537,0.07750083821479282,0.06666666666666667,1.0,1.0,2.0,0.06666666666666667,False,0.8894595090627435,0.002308732961189776,0.13277342827911795,0.83457423,0.83973853,0.9938501095096827,"Expand (High Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.025200943760602466,0.07932145924536169,3.3329998787311763,0.6923730880869654,569394.1427693946,1014995
94-64-83-97,28.0,Elgeyo-Marakwet,0.008602019177697928,High,0.7112169416804034,-0.7992432037329633,1.7205869261207833,-0.12083095888021397,-0.8284338269187337,0.03,0.0,0.0,2.0,0.03,False,0.7780761948615285,0.0014373334673553186,0.14900535846912066,0.88624831,0.97484375,0.9091183176791153,"Improve (Low Vuln, Low Eff)",0.24361702127659574,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329150736.1702128,0.0,-0.04371756679327617,0.2159384484228474,0.0,0.6316720941218468,284215.23613309703,532169
94-65-93-01,12.0,Meru,-0.10460628863593757,Moderate,-1.2119180446500124,0.20346812709641843,-0.39568912579723997,0.504699006303802,0.769435188749848,0.02666666666666667,0.0,1.0,1.0,0.09148233572244585,True,0.9865643454574158,0.003097097716748898,0.1160831318063007,0.7472229,0.9284897,0.8047724169691921,"Maintain (Low Vuln, High Eff)",0.43936170212765957,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658298622.3404256,329149311.1702128,987447933.5106384,-0.12865591656817432,0.12233198904655215,3.3329998787311763,0.6409960204080509,743192.3972292847,1809940
94-65-95-75,14.0,Embu,-0.6268954592917422,Low,-0.2503505514848045,-1.1334803140094243,-0.884060522393707,-0.7546570774486325,0.8193685954894917,0.2222222222222222,0.0,0.0,1.0,0.2222222222222222,False,1.0,0.006799001442634716,0.10892523252827682,0.95496176,1.0,0.95496176,"Maintain (Low Vuln, High Eff)",0.32127659574468087,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.04079940453140937,0.0787942612942613,3.3329998787311763,0.7229865202788992,383618.6264873885,712634
94-66-24-50,14.0,Embu,0.3490245015855381,High,2.1535681814282155,-0.7992432037329633,1.9647726244190171,0.30061363304747823,-1.976902181930527,0.0035555555555555557,1.0,1.0,2.0,0.0035555555555555557,False,1.0,0.006799001442634716,0.10892523252827682,0.95496176,1.0,0.95496176,"Maintain (Low Vuln, High Eff)",0.32127659574468087,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.04079940453140937,0.0787942612942613,3.3329998787311763,0.7229865202788992,383618.6264873885,712634
94-66-29-57,29.0,Nandi,-0.09738823308265171,Moderate,-1.2119180446500124,0.20346812709641843,1.1508202967582388,-0.4891801691477244,0.6243905310775523,0.02666666666666667,0.0,0.0,1.0,0.02666666666666667,False,1.0,0.009867022836593055,0.13154896596825794,0.83282396,0.8479365,0.9821772738878443,"Expand (High Vuln, High Eff)",0.4351063829787234,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658297872.3404256,329148936.1702128,987446808.5106384,0.07776938860955382,0.05989532397232397,3.332996081442493,0.8263857337603051,737018.4004480313,1037115
94-67-27-14,44.0,Migori,0.1360513669793728,High,0.23043319509779941,0.20346812709641843,0.09268227079922692,-0.5887340097605647,1.0333689100879624,0.015,0.0,0.0,1.0,0.015,False,1.0,0.0034135908612093883,0.07209281474034286,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.524468085106383,202,202.0,Capacity,100.0,National quota,303.0,True,True,True,True,664965660.7638298,329190921.1702128,997448491.1457448,0.07517413918684547,0.06657843948166528,3.366755438142344,0.8241225181030698,924078.8493138319,1307281
94-67-87-02,1.0,Mombasa,-0.17862634779358175,Moderate,-0.2503505514848045,-1.1334803140094243,1.8833773916529388,0.4582405473511428,-0.4551221670080676,0.13846153846153847,1.0,0.0,1.0,0.13846153846153847,False,1.0,0.003387972623435715,0.1286892099974925,0.79462944,0.89214865,0.8906917473898549,"Expand (High Vuln, High Eff)",0.9095744680851063,553,553.0,Capacity,508.0,National quota,830.0,True,True,True,True,1820203571.0212767,1672085739.744681,2731951110.212766,0.09399381198631673,0.1124399939668175,9.2157845628039,0.8405344196995486,1038844.0391423919,1414887
94-68-13-83,31.0,Laikipia,-0.2409620074326644,Moderate,1.1920006882630074,-0.7992432037329633,-0.884060522393707,-0.24693249032314513,-0.8926339212982747,0.006666666666666667,1.0,1.0,2.0,0.006666666666666667,False,0.9626750889083914,0.0004706662278744238,0.11292186605075635,0.73581589,0.74495683,0.9877295708531191,"Expand (High Vuln, High Eff)",0.6457446808510638,261,261.0,Capacity,100.0,National quota,0.0,True,True,True,False,859079702.1542554,329149311.1702128,0.0,0.1155324308505058,0.10054860366849132,4.349564841744185,0.8443874285968377,464831.5134460619,607203
94-68-15-87,20.0,Kirinyaga,0.09024784182012685,High,0.23043319509779941,-1.1334803140094243,1.6391916933547055,2.0942419947554898,-1.5489015527335852,0.03,0.0,0.0,1.0,0.03,False,1.0,0.004641522281658774,0.14657707833266148,0.97264703,1.0,0.97264703,"Maintain (Low Vuln, High Eff)",0.39095744680851063,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658297872.3404256,329148936.1702128,0.0,-0.03344861223506404,0.047923209876543214,3.332996081442493,0.7293968591359682,392396.7534195482,714755
94-68-57-00,1.0,Mombasa,0.21983717326828767,High,0.23043319509779941,0.5377052373728798,1.3950059950564724,-0.7330870786491833,-0.740455919806029,0.0,1.0,0.0,2.0,0.0,False,1.0,0.003387972623435715,0.1286892099974925,0.79462944,0.89214865,0.8906917473898549,"Expand (High Vuln, High Eff)",0.9095744680851063,553,553.0,Capacity,508.0,National quota,830.0,True,True,True,True,1820203571.0212767,1672085739.744681,2731951110.212766,0.09399381198631673,0.1124399939668175,9.2157845628039,0.8405344196995486,1038844.0391423919,1414887
94-68-86-74,45.0,Kisii,0.0045453499743703385,High,-1.2119180446500124,0.20346812709641843,0.09268227079922692,0.6946809188066387,0.8907020336889824,0.0,0.0,0.0,1.0,0.0,False,0.47257501811549263,0.0032097322960849646,0.23295013874999956,0.91021097,1.0,0.91021097,"Improve (Low Vuln, Low Eff)",0.39095744680851063,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.10144112962006309,0.018646296296296296,0.0,0.45913303662753574,667793.3476596739,1483418
94-70-12-85,34.0,Kajiado,0.13872126969460463,High,1.6727844348456111,0.5377052373728798,-1.372431918990174,-0.8359593806157857,-1.2707011437555735,0.025,1.0,1.0,2.0,0.025,False,0.2118797889727684,0.007421780861293272,0.3129888550920161,0.70573811,0.77257074,0.913493190280543,"Improve (Low Vuln, Low Eff)",0.6574468085106382,340,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149236.1702128,0.0,-0.23318457786055014,0.07306569343065694,0.0,0.23996652506944,338607.8255842598,1308925
94-70-68-62,35.0,Kericho,1.327778785458267,Critical,3.1151356745934233,0.5377052373728798,3.0229106503780296,0.7685166839278289,-1.4062346763346047,0.02,1.0,1.0,2.0,0.02,False,0.8756055884954024,8.500705399825561e-08,0.14642417019867526,0.63983089,0.71161952,0.8991193636734418,"Improve (Low Vuln, Low Eff)",0.3531914893617021,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.10053518209558616,0.07874998957681885,0.0,0.6211354674438161,476739.66878029,1055928
94-70-70-64,38.0,Vihiga,0.2246880804510564,High,-0.2503505514848045,0.20346812709641843,0.09268227079922692,0.7336728397133347,0.7052350943703076,0.013333333333333334,0.0,1.0,1.0,0.025276350762182157,True,0.8814102234261105,0.0026430229157509847,0.2481669392437785,0.75410204,0.78954663,0.9551076672950906,"Priority (High Vuln, Low Eff)",0.3712765957446808,200,195.0,National quota,100.0,National quota,0.0,False,True,True,False,641840425.531915,329148936.1702128,0.0,0.10864880196715894,0.055698055555555556,3.2496711794064304,0.805878506007055,521968.9396563594,690870
94-71-28-08,8.0,Wajir,-0.2909204477620554,Moderate,-1.2119180446500124,0.20346812709641843,-0.07010819473292876,-0.9355132212286263,1.0690356291877081,0.02,1.0,1.0,1.0,0.02,False,1.0,0.015389390782221929,1.0,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.1595744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329415636.1702128,0.0,-0.41117090563721875,0.03345822431536717,0.0,0.4,0.0,914813
94-71-76-11,8.0,Wajir,-0.05872938026226149,Moderate,-0.7311342980674084,0.5377052373728798,0.9066345984600052,-0.8027747670781722,-0.4527443857347513,0.013333333333333334,1.0,0.0,2.0,0.013333333333333334,False,1.0,0.015389390782221929,1.0,1.0,1.0,1.0,"Maintain (Low Vuln, High Eff)",0.1595744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329415636.1702128,0.0,-0.41117090563721875,0.03345822431536717,0.0,0.4,0.0,914813
94-72-94-14,10.0,Marsabit,0.4393399656310364,High,-1.2119180446500124,0.20346812709641843,0.9066345984600052,2.376311209825205,1.176035786486943,0.044444444444444446,0.0,0.0,1.0,0.044444444444444446,False,0.3420677913285144,0.01807291588046088,1.0,0.61869018,0.72165207,0.857324749307516,"Improve (Low Vuln, Low Eff)",0.22340425531914893,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,-0.29552921677560423,0.13564518278018278,0.0,0.23767345352342006,90489.82240586584,538381
94-73-02-48,10.0,Marsabit,-0.0922325698941502,Moderate,-0.2503505514848045,0.20346812709641843,-0.6398748240954736,-0.7281093866185416,1.104702348287453,0.4,0.0,0.0,1.0,0.486969010019451,True,0.3420677913285144,0.01807291588046088,1.0,0.61869018,0.72165207,0.857324749307516,"Improve (Low Vuln, Low Eff)",0.22340425531914893,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329148936.1702128,0.0,-0.29552921677560423,0.13564518278018278,0.0,0.23767345352342006,90489.82240586584,538381
94-74-74-68,30.0,Baringo,0.25890781600479484,High,-0.2503505514848045,1.540416568202262,-0.884060522393707,-0.7297686172954221,0.22730105843372253,0.006666666666666667,0.0,0.0,1.0,0.006108935225022663,True,0.49293593629966365,0.0022081008147458387,0.22056834177852302,0.76664244,0.85637673,0.8952163377909627,"Improve (Low Vuln, Low Eff)",0.35,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149386.1702128,0.0,-0.039343078701018226,0.1833282431646306,0.0,0.5214306968489755,421933.3990824443,780740
94-75-21-50,32.0,Nakuru,0.3076059290744192,High,-0.7311342980674084,0.20346812709641843,0.6624489001617715,1.9664812326356775,-0.26014410259612725,0.025,1.0,1.0,1.0,0.025,False,0.995519358727289,0.006301654491686836,0.11917647759172383,0.78532023,0.84587045,0.9284166742082075,"Expand (High Vuln, High Eff)",0.5563829787234041,265,265.0,Capacity,265.0,Capacity,398.0,True,True,True,True,872244680.8510638,872244680.8510638,1310012765.9574468,0.03686429971357667,0.06127018140589569,4.416219807911302,0.7889217450888757,1648690.0193956536,2531811
94-75-27-00,1.0,Mombasa,-0.7101979939775234,Low,-0.2503505514848045,-2.470428755115267,3.0229106503780296,-0.545594012161667,-0.7452114823526617,0.46153846153846156,1.0,1.0,1.0,0.46153846153846156,False,1.0,0.003387972623435715,0.1286892099974925,0.79462944,0.89214865,0.8906917473898549,"Expand (High Vuln, High Eff)",0.9095744680851063,553,553.0,Capacity,508.0,National quota,830.0,True,True,True,True,1820203571.0212767,1672085739.744681,2731951110.212766,0.09399381198631673,0.1124399939668175,9.2157845628039,0.8405344196995486,1038844.0391423919,1414887
94-76-52-79,47.0,Nairobi,0.1409868667464255,High,1.6727844348456111,0.5377052373728798,-1.372431918990174,-0.736405540002945,-1.4276347077944518,0.020444444444444446,1.0,0.0,2.0,0.020444444444444446,False,1.0,0.002598590786641519,0.09335696623787357,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.8382978723404255,490,490.0,Capacity,490.0,Capacity,735.0,True,True,True,True,1613013537.2340426,1613013537.2340426,2419520305.851064,0.1769794975380904,0.1558592830682066,8.16677073526159,0.9129029948445055,4401317.195491398,5148713
94-76-57-28,18.0,Nyandarua,0.29666542340109514,High,0.7112169416804034,0.20346812709641843,-0.39568912579723997,0.19774133108087633,0.700479531823675,0.011111111111111112,0.0,0.0,1.0,0.011111111111111112,False,1.0,0.00697680791135282,0.12550523759074217,0.96120403,0.96695703,0.9940504078035401,"Expand (High Vuln, High Eff)",0.502127659574468,227,227.0,Capacity,100.0,National quota,340.0,True,True,True,True,747540455.906383,329312976.17021275,1119664118.9787235,0.1236146906087834,0.052664136125654445,3.7848358850038237,0.8663656310246903,580935.3437703709,747399
94-77-14-50,23.0,Turkana,-0.4524033708701525,Moderate,0.23043319509779941,-1.1334803140094243,-0.884060522393707,-0.7272797712801009,1.3615027258056178,0.1,0.0,0.0,1.0,0.1,False,0.7970793769136322,0.0028272425487946163,0.23750004561852686,0.98321648,1.0,0.98321648,"Improve (Low Vuln, Low Eff)",0.5404255319148936,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.11218753464394778,0.061713814567075434,0.0,0.5795633898565167,471678.45674672537,1085434
94-77-23-53,3.0,Kilifi,-0.04322045299124136,Moderate,-1.2119180446500124,0.20346812709641843,0.9066345984600052,1.1965981985630434,-1.5560348965535342,0.08888888888888889,0.0,0.0,1.0,0.08888888888888889,False,0.8181719766172306,0.0036298972198070085,0.19450639335609124,0.6787647,0.76926551,0.882354260234545,"Improve (Low Vuln, Low Eff)",0.5287234042553192,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.09473909535559052,0.07373232502264761,3.3329998787311763,0.6032165405835807,782909.5042997724,1702299
94-77-90-81,44.0,Migori,0.2572579845708881,High,-0.2503505514848045,0.20346812709641843,1.3950059950564724,-0.12580865091085566,0.8907020336889824,0.01,0.0,1.0,1.0,0.021646919401822836,True,1.0,0.0034135908612093883,0.07209281474034286,1.0,1.0,1.0,"Expand (High Vuln, High Eff)",0.524468085106383,202,202.0,Capacity,100.0,National quota,303.0,True,True,True,True,664965660.7638298,329190921.1702128,997448491.1457448,0.07517413918684547,0.06657843948166528,3.366755438142344,0.8241225181030698,924078.8493138319,1307281
94-78-48-46,12.0,Meru,-0.8768888891956568,Low,-1.2119180446500124,-1.1334803140094243,-0.6398748240954736,0.1595790255126212,-1.3349012381351149,0.08888888888888889,0.0,1.0,1.0,0.08888888888888889,False,0.9865643454574158,0.003097097716748898,0.1160831318063007,0.7472229,0.9284897,0.8047724169691921,"Maintain (Low Vuln, High Eff)",0.43936170212765957,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658298622.3404256,329149311.1702128,987447933.5106384,-0.12865591656817432,0.12233198904655215,3.3329998787311763,0.6409960204080509,743192.3972292847,1809940
94-78-95-22,40.0,Busia,-0.19412308480431675,Moderate,-0.7311342980674084,0.20346812709641843,-0.15150342749900653,-0.9604016813818363,1.0286133475413297,0.03333333333333333,0.0,0.0,1.0,0.03333333333333333,False,0.7936227073838449,0.02780081062766958,1.0,0.84408506,1.0,0.84408506,"Priority (High Vuln, Low Eff)",0.47659574468085103,210,100.0,National quota,100.0,National quota,0.0,False,True,True,False,329149311.1702128,329149311.1702128,0.0,0.09560711687031809,0.018360086299892126,1.6664999393655882,0.7593903202795488,770781.0171710964,1046448
94-79-24-71,29.0,Nandi,0.5392251718648315,Critical,-0.2503505514848045,2.2088907887551827,-0.884060522393707,0.0036113418858367457,-0.6405891063267427,0.0044444444444444444,0.0,0.0,3.0,0.0044444444444444444,False,1.0,0.009867022836593055,0.13154896596825794,0.83282396,0.8479365,0.9821772738878443,"Expand (High Vuln, High Eff)",0.4351063829787234,200,200.0,Capacity,100.0,National quota,300.0,True,True,True,True,658297872.3404256,329148936.1702128,987446808.5106384,0.07776938860955382,0.05989532397232397,3.332996081442493,0.8263857337603051,737018.4004480313,1037115
94-79-57-37,36.0,Bomet,0.16796000123829186,High,1.6727844348456111,0.5377052373728798,-1.372431918990174,-0.8110709204625756,-1.021034110057357,0.005,1.0,0.0,2.0,0.005,False,0.9263140148084311,0.0018982696882139723,0.14989871422498705,0.79103368,0.7986042,0.9905203103114159,"Maintain (Low Vuln, High Eff)",0.4329787234042553,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.07464230091703836,0.03344241908696885,3.3329998787311763,0.6639990286134878,501536.34730079153,1025380
94-79-60-93,16.0,Machakos,-0.15564284185956148,Moderate,0.23043319509779941,0.5377052373728798,-1.372431918990174,-0.7944786136937689,-0.811789358005519,0.008888888888888889,1.0,0.0,2.0,0.008888888888888889,False,0.7202584313638617,0.005086473278949904,0.294046885151125,0.67604324,0.77641417,0.8707250152325273,"Improve (Low Vuln, Low Eff)",0.7085106382978723,380,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329182296.1702128,0.0,-0.14436068115827247,0.08165420573673002,0.0,0.52077803644012,645672.1150296052,1664999
94-80-61-55,4.0,Tana River,0.390825524205568,High,1.6727844348456111,0.5377052373728798,-1.372431918990174,-0.7447016933873484,1.104702348287453,0.03,1.0,0.0,2.0,0.02058131030613894,True,0.7659532674715473,0.004362546001970811,0.18709570770950407,0.75751308,0.75939139,0.9975265587354104,"Priority (High Vuln, Low Eff)",0.39095744680851063,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.027469327706829277,0.04454406096866097,0.0,0.6409923730061522,206316.22186436027,369951
94-81-04-45,9.0,Mandera,-0.31994699800655685,Moderate,-0.7311342980674084,0.20346812709641843,-0.6398748240954736,-1.0300893698108249,0.5221459363249492,0.017777777777777778,0.0,0.0,1.0,0.017777777777777778,False,1.0,0.00792938932163398,0.1717446311187853,0.83648504,1.0,0.83648504,"Maintain (Low Vuln, High Eff)",0.15904255319148936,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298922.3404256,329149461.1702128,0.0,-0.22943130354115773,0.031243605036447977,3.3330013976466497,0.5584880086686502,268304.614021839,1015741
94-82-03-05,17.0,Makueni,0.30327311294875203,High,-1.2119180446500124,0.20346812709641843,0.3368679690974605,2.1224489162624613,1.0048355348081663,0.017777777777777778,0.0,1.0,1.0,0.017777777777777778,False,0.6229109967880454,0.004668384120763713,0.15427543310953531,0.7143994,0.74544896,0.9583478391330775,"Priority (High Vuln, Low Eff)",0.4095744680851064,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329174046.1702128,0.0,0.11169202898476119,0.07597218147242597,0.0,0.705132591372831,878866.0629803954,1156483
94-82-30-15,23.0,Turkana,-0.24215557918448047,Moderate,0.23043319509779941,0.20346812709641843,-0.6398748240954736,-0.7372351553413854,-1.5560348965535342,0.013333333333333334,1.0,0.0,1.0,0.013333333333333334,False,0.7970793769136322,0.0028272425487946163,0.23750004561852686,0.98321648,1.0,0.98321648,"Improve (Low Vuln, Low Eff)",0.5404255319148936,200,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149311.1702128,0.0,-0.11218753464394778,0.061713814567075434,0.0,0.5795633898565167,471678.45674672537,1085434
94-82-31-80,34.0,Kajiado,-0.2912000684407187,Moderate,-1.2119180446500124,0.20346812709641843,-0.6398748240954736,-0.6252370846519397,1.247369224686433,0.0044444444444444444,0.0,1.0,1.0,0.03549788485143476,True,0.2118797889727684,0.007421780861293272,0.3129888550920161,0.70573811,0.77257074,0.913493190280543,"Improve (Low Vuln, Low Eff)",0.6574468085106382,340,0.0,Not activated,100.0,National quota,0.0,False,False,True,False,0.0,329149236.1702128,0.0,-0.23318457786055014,0.07306569343065694,0.0,0.23996652506944,338607.8255842598,1308925
94-82-54-68,14.0,Embu,0.7110577424260076,Critical,3.1151356745934233,-0.7992432037329633,0.41826320186353827,1.8271058557777013,-1.4062346763346047,0.5,1.0,0.0,2.0,0.5,False,1.0,0.006799001442634716,0.10892523252827682,0.95496176,1.0,0.95496176,"Maintain (Low Vuln, High Eff)",0.32127659574468087,200,200.0,Capacity,100.0,National quota,0.0,True,True,True,False,658298622.3404256,329149311.1702128,0.0,-0.04079940453140937,0.0787942612942613,3.3329998787311763,0.7229865202788992,383618.6264873885,712634
